Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-10-30T04:00:00.000Z,527.1414993194,531.603232601,518.8341260447,522.4512329102,41023100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-31T04:00:00.000Z,525.5515477587,525.9887810857,511.8582417947,514.5512084961,34006400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-03T05:00:00.000Z,516.5385956979,521.6562086548,511.3514766559,513.7761230469,22374700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-04T05:00:00.000Z,508.539336738,512.3054631947,504.6439932361,511.093170166,20958700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-05T05:00:00.000Z,510.0696047014,511.5900049687,503.3918948869,503.9682617188,23024300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-06T05:00:00.000Z,502.4776836991,502.5174404543,492.6896676102,493.9715576172,27406500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-07T05:00:00.000Z,493.8225155697,496.2372153715,490.1457889557,493.6933288574,24019800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-10T05:00:00.000Z,496.8930687698,503.6602084533,495.6608519346,502.8155517578,26101500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-11T05:00:00.000Z,501.6231120208,506.3929222049,499.1885488885,505.4786987305,17980000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-12T05:00:00.000Z,506.1543908722,508.4498810705,495.9788447581,507.9232177734,26574900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-13T05:00:00.000Z,507.0984292728,510.2683558569,498.1352063636,500.1226196289,25273100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-14T05:00:00.000Z,495.0944623168,508.3803150309,494.3094255925,506.9692382812,28505700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-17T05:00:00.000Z,505.2501227293,508.8970088956,501.732392945,504.2961425781,19092800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-18T05:00:00.000Z,492.252446691,499.8145698875,483.7165104089,490.6824035645,33815100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-19T05:00:00.000Z,487.0156083776,492.0735713081,479.791342022,484.0543518066,23245300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-20T05:00:00.000Z,490.5255252384,491.3817281635,473.3918355542,476.3088378906,26802500,0.91,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-21T05:00:00.000Z,476.3785437287,476.7966950036,466.1938880631,470.0268249512,31769200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-24T05:00:00.000Z,472.8940649878,474.7856351713,465.945000211,471.8984985352,34421000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-25T05:00:00.000Z,471.9681767111,477.025640721,462.8288843314,474.875213623,28019800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-26T05:00:00.000Z,484.1539406115,486.145073605,479.0666103965,483.3475341797,25709100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-11-28T05:00:00.000Z,485.4382224868,490.4459206738,484.4924221764,489.8286743164,14386700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-01T05:00:00.000Z,486.2744758384,487.6881631733,482.5012705125,484.5820007324,23964000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-02T05:00:00.000Z,484.5621188412,491.312058367,484.1638983253,487.8275756836,19562700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-03T05:00:00.000Z,474.20821666,482.093085895,473.0931871021,475.6119689941,34615100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-04T05:00:00.000Z,477.6329924691,479.1860737743,474.3774705782,478.708190918,22318200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-05T05:00:00.000Z,480.3807061977,481.2568095233,476.7568601661,481.0178833008,22608700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
